,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040343457299812396,0.049982149232417,0.030303030303030304,0.3333333333333335,1
1,0.00041181697986431714,0.0,0.0,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.005681818181818182,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035320696865985754,0.04522619472637324,0.0,0.6666666666666667,0
2,0.0006610746255716669,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.005681818181818182,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278995178956852,0.12628143010149437,0.09090909090909091,0.6956521739130435,1
3,0.0009861932938856016,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.011363636363636364,0.011904761904761904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343645569279802,0.48216835823940435,0.36363636363636365,0.8405797101449275,0
4,0.0015280577410754926,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.017045454545454544,0.011904761904761904,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004363817297929708,0.005183097873208548,0.0,0.5797101449275364,0
5,0.0018423391204456293,0.0,0.0,0.01488095238095238,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,1.0,0.017045454545454544,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035576205428884566,0.02708853980721171,0.030303030303030304,0.3623188405797102,1
6,0.0023083425450289353,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.3333333333333333,0.30000000000000004,0.0,0.0,0.022727272727272728,0.017857142857142856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045836891402136856,0.11361376039169686,0.0,0.536231884057971,0
7,0.0026117866354552744,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.4444444444444444,0.30000000000000004,0.0,1.0,0.022727272727272728,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11768858885310274,0.11518207782934667,0.15151515151515152,0.4782608695652175,1
8,0.003121139215813772,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.3333333333333333,0.30000000000000004,0.0,0.0,0.02840909090909091,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23190091646887162,0.1567934921201612,0.18181818181818182,0.8115942028985508,0
9,0.003597979929340876,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.4444444444444444,0.30000000000000004,0.0,0.0,0.03409090909090909,0.023809523809523808,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278221929358603,0.17485464374968124,0.12121212121212122,0.5507246376811594,0
10,0.004605847801114073,0.0,0.08333333333333333,0.029761904761904757,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.03409090909090909,0.02976190476190476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889781674656912,0.03133447238231244,0.0,0.5797101449275364,1
11,0.004855105446821423,0.0,0.08333333333333333,0.03273809523809523,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,1.0,0.0,0.03977272727272727,0.02976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275687015458265,0.11631050135155813,0.09090909090909091,0.8405797101449275,0
12,0.00526692242668574,0.0,0.08333333333333333,0.03571428571428571,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.1,1.0,0.0,0.045454545454545456,0.02976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17490905912333665,0.11874585607181111,0.09090909090909091,0.6956521739130435,0
13,0.005646227539718664,0.0,0.08333333333333333,0.03869047619047619,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.1,1.0,0.0,0.045454545454545456,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07172394316951647,0.04534094966083542,0.06060606060606061,0.8115942028985508,1
14,0.005971346208032599,0.0,0.08333333333333333,0.04166666666666666,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.2,1.0,0.0,0.045454545454545456,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022854568560343725,0.014261488243994494,0.0,0.8405797101449275,1
15,0.006253115720571341,0.0,0.08333333333333333,0.04464285714285714,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.30000000000000004,1.0,1.0,0.05113636363636364,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035636720614834284,0.02745830570714541,0.030303030303030304,0.3623188405797102,0
16,0.006719119145154648,0.0,0.08333333333333333,0.047619047619047616,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.30000000000000004,1.0,0.0,0.05113636363636364,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035266905589586006,0.035057632478196564,0.0,0.7536231884057971,1
